2022-10-06 22:33:27,914 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\repository\CategoryProductRepository.class]
2022-10-06 22:33:27,914 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\repository\CategoryPropertyRepository.class]
2022-10-06 22:33:27,914 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\repository\CategoryRepository.class]
2022-10-06 22:33:27,914 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\repository\MaterialTypeRepository.class]
2022-10-06 22:33:27,914 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\repository\OrderDetailRepository.class]
2022-10-06 22:33:27,914 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\repository\OrderRepository.class]
2022-10-06 22:33:27,914 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\repository\ProductPropertyRepository.class]
2022-10-06 22:33:27,914 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\repository\ProductRepository.class]
2022-10-06 22:33:27,914 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\repository\ProductSizeRepository.class]
2022-10-06 22:33:27,915 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\repository\RefundRepository.class]
2022-10-06 22:33:27,915 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\repository\SizeRepository.class]
2022-10-06 22:33:27,915 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\repository\UserRepository.class]
2022-10-06 22:33:27,915 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\repository\VendorRepository.class]
2022-10-06 22:33:27,952 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\security\UserDetailsImpl.class]
2022-10-06 22:33:27,952 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\service\impl\CategoryServiceImpl.class]
2022-10-06 22:33:27,964 INFO o.s.d.r.c.RepositoryConfigurationDelegate:201 [restartedMain] Finished Spring Data repository scanning in 57 ms. Found 16 JPA repository interfaces.
2022-10-06 22:33:28,088 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'propertySourcesPlaceholderConfigurer'
2022-10-06 22:33:28,092 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'emBeanDefinitionRegistrarPostProcessor'
2022-10-06 22:33:28,092 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.sql.init.dependency.DatabaseInitializationDependencyConfigurer$DependsOnDatabaseInitializationPostProcessor'
2022-10-06 22:33:28,093 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.devtools.autoconfigure.DevToolsDataSourceAutoConfiguration$DatabaseShutdownExecutorEntityManagerFactoryDependsOnPostProcessor'
2022-10-06 22:33:28,125 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerProcessor'
2022-10-06 22:33:28,126 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'preserveErrorControllerTargetClassPostProcessor'
2022-10-06 22:33:28,127 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerFactory'
2022-10-06 22:33:28,127 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'org.springframework.transaction.config.internalTransactionalEventListenerFactory'
2022-10-06 22:33:28,130 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
2022-10-06 22:33:28,131 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
2022-10-06 22:33:28,133 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'org.springframework.context.annotation.internalPersistenceAnnotationProcessor'
2022-10-06 22:33:28,133 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor'
2022-10-06 22:33:28,134 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.context.internalConfigurationPropertiesBinder'
2022-10-06 22:33:28,134 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.context.internalConfigurationPropertiesBinderFactory'
2022-10-06 22:33:28,136 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'org.springframework.aop.config.internalAutoProxyCreator'
2022-10-06 22:33:28,157 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'persistenceExceptionTranslationPostProcessor'
2022-10-06 22:33:28,168 DEBUG o.s.b.f.s.ConstructorResolver:808 [restartedMain] Autowiring by type from bean name 'persistenceExceptionTranslationPostProcessor' via factory method to bean named 'environment'
2022-10-06 22:33:28,171 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'webServerFactoryCustomizerBeanPostProcessor'
2022-10-06 22:33:28,171 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'errorPageRegistrarBeanPostProcessor'
2022-10-06 22:33:28,172 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'projectingArgumentResolverBeanPostProcessor'
2022-10-06 22:33:28,173 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'org.springframework.transaction.config.internalTransactionAdvisor'
2022-10-06 22:33:28,173 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration'
2022-10-06 22:33:28,184 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'transactionAttributeSource'
2022-10-06 22:33:28,188 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'transactionInterceptor'
2022-10-06 22:33:28,188 DEBUG o.s.b.f.s.ConstructorResolver:808 [restartedMain] Autowiring by type from bean name 'transactionInterceptor' via factory method to bean named 'transactionAttributeSource'
2022-10-06 22:33:28,192 DEBUG o.s.b.f.s.ConstructorResolver:808 [restartedMain] Autowiring by type from bean name 'org.springframework.transaction.config.internalTransactionAdvisor' via factory method to bean named 'transactionAttributeSource'
2022-10-06 22:33:28,192 DEBUG o.s.b.f.s.ConstructorResolver:808 [restartedMain] Autowiring by type from bean name 'org.springframework.transaction.config.internalTransactionAdvisor' via factory method to bean named 'transactionInterceptor'
2022-10-06 22:33:28,208 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'hypermediaRepresentionModelProcessorConfigurator'
2022-10-06 22:33:28,209 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'hypermediaRestTemplateBeanPostProcessor'
2022-10-06 22:33:28,212 DEBUG o.s.u.c.s.UiApplicationContextUtils:85 [restartedMain] Unable to locate ThemeSource with name 'themeSource': using default [org.springframework.ui.context.support.ResourceBundleThemeSource@1f4d3ee4]
2022-10-06 22:33:28,212 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'tomcatServletWebServerFactory'
2022-10-06 22:33:28,213 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryConfiguration$EmbeddedTomcat'
2022-10-06 22:33:28,248 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'websocketServletWebServerCustomizer'
2022-10-06 22:33:28,248 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration$TomcatWebSocketConfiguration'
2022-10-06 22:33:28,250 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'servletWebServerFactoryCustomizer'
2022-10-06 22:33:28,250 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryAutoConfiguration'
2022-10-06 22:33:28,251 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2022-10-06 22:33:28,256 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.context.properties.BoundConfigurationProperties'
2022-10-06 22:33:28,271 DEBUG o.s.b.f.s.ConstructorResolver:808 [restartedMain] Autowiring by type from bean name 'servletWebServerFactoryCustomizer' via factory method to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2022-10-06 22:33:28,273 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'tomcatServletWebServerFactoryCustomizer'
2022-10-06 22:33:28,274 DEBUG o.s.b.f.s.ConstructorResolver:808 [restartedMain] Autowiring by type from bean name 'tomcatServletWebServerFactoryCustomizer' via factory method to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2022-10-06 22:33:28,274 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'tomcatWebServerFactoryCustomizer'
2022-10-06 22:33:28,274 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration$TomcatWebServerFactoryCustomizerConfiguration'
2022-10-06 22:33:28,275 DEBUG o.s.b.f.s.ConstructorResolver:808 [restartedMain] Autowiring by type from bean name 'tomcatWebServerFactoryCustomizer' via factory method to bean named 'environment'
